"Eotragus"	"Hypsodontus"	"Tethytragus"	"Protragocerus"	"Samotragus"	"Moldoredunca"	"Protoryx"	"Miotragocerus"	"Austroportax"	"Ouzocerus"	"Pachytragus"	"Pseudotragus"	"Gazella"	"Prostrepsiceros"	"Tragoportax"	"Oioceros"	"Mesembriacerus"	"Palaeoreas"	"Palaeoryx"	"Criotherium"	"Helicotragus"	"Nisidorcas"	"Cainotherium"	"Stephanocemas"	"Procervulus"	"Lagomeryx"	"Stehlinoceros"	"Heteroprox"	"Dicrocerus"	"Euprox"	"Amphiprox"	"Cervavitus"	"Lucentia"	"Orygotherium"	"Giraffokeryx"	"Decennatherium"	"Palaeotragus"	"Bohlinia"	"Helladotherium"	"Birgerbohlinia"	"Amphimoschus"	"Amphitragulus"	"Micromeryx"	"Hispanomeryx"	"Taucanamo"	"Schizoporcus"	"Ampelomeryx"	"Triceromeryx"	"Palaeomeryx"	"Aureliachoerus"	"Bunolistriodon"	"Hyotherium"	"Conohyus"	"Albanohyus"	"Listriodon"	"Parachleuastochoerus"	"Propotamochoerus"	"Hippopotamodon"	"Dorcatherium"	"Pliohyrax"	"Anisodon"	"Metaschizotherium"	"Chalicotherium"	"Ancylotherium"	"Anchitherium"	"Sinohippus"	"Cormohipparion"	"Hippotherium"	"Hipparion"	"Cremohipparion"	"Protaceratherium"	"Diaceratherium"	"Prosantorhinus"	"Plesiaceratherium"	"Hispanotherium"	"Brachypotherium"	"Lartetotherium"	"Begertherium"	"Hoploaceratherium"	"Alicornops"	"Dicerorhinus"	"Aceratherium"	"Dihoplus"	"Acerorhinus"	"Chilotherium"	"Pliodiceros"	"Tapirus"	"Mesopithecus"	"Crouzelia"	"Anapithecus"	"Griphopithecus"	"Dryopithecus"	"Hispanopithecus"	"Ouranopithecus"	"Pliopithecus"	"Archaeobelodon"	"Prodeinotherium"	"Deinotherium"	"Gomphotherium"	"Platybelodon"	"Tetralophodon"	"Choerolophodon"	"Anancus"	"Zygolophodon"	"LOC"	"LIDNUM"	"NAME"	"COUNTRY"	"MID_AGE"	"MAX_AGE"	"MIN_AGE"	"LATSTR"	"LONGSTR"	"n_gen"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28758	28758	"Ecoparc de Can Mata/VCE-Bc"	"Spain"	10.8773333333333	11.056	10.6986666666667	"41 32 7 N"	"1 48 0 E"	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0.9	0	0	0	0	0	0	0	0	0.9	0	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	24358	24358	"Nombrevilla-1"	"Spain"	10.788	11.056	10.52	"41 4 10 N"	"1 12 30 W"	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21533	21533	"Pedregueras 2A"	"Spain"	10.6986666666667	11.056	10.3413333333333	"41 8 25 N"	"1 23 14 W"	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0	0	0	0	23643	23643	"Arapli (Igdebaglar)"	"Turkey"	10.55	11.2	9.9	"40 39 04 N"	"27 08 40 E"	3
0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	20994	20994	"Atavaska"	"Moldova"	10.55	11.2	9.9	"47 0 0 N"	"28 48 0 E"	6
0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20142	20142	"Buzhor 1"	"Moldova"	10.55	11.2	9.9	"46 33 36 N"	"28 9 36 E"	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20993	20993	"Buzhor 2"	"Moldova"	10.55	11.2	9.9	"44 33 36 N"	"28 9 36 E"	4
0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.9	0	0	0	0.9	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0.9	0.9	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.9	0	0	0	20434	20434	"Charmoille"	"Switzerland"	10.55	11.2	9.9	"47 26 00 N"	"07 13 00 E"	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21236	21236	"El Lugarejo"	"Spain"	10.55	11.2	9.9	"41 2 31 N"	"4 51 12 W"	3
0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27645	27645	"Ignaţei"	"Moldova"	10.55	11.2	9.9	"47 39 54 N"	"28 45 13 E"	3
0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0.7	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0.9	0	0	20409	20409	"Kalfa"	"Moldova"	10.55	11.2	9.9	"46 32 24 N"	"29 13 48 E"	12
0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0.9	0	0	0	0	0	0	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0.9	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20022	20022	"Los Valles de Fuentidueña"	"Spain"	10.55	11.2	9.9	"41 0 0 N"	"4 12 0 W"	10
0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27581	27581	"Sireţ"	"Moldova"	10.55	11.2	9.9	"47 0 43 N"	"28 21 42 E"	3
0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	20307	20307	"Varnitsa"	"Moldova"	10.55	11.2	9.9	"47 12 0 N"	"28 54 0 E"	8
0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27644	27644	"Veveriţa 1"	"Moldova"	10.55	11.2	9.9	"46 54 8 N"	"28 42 09 E"	3
0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.9	0.9	0.9	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	20213	20213	"Esme Akçaköy"	"Turkey"	10.55	11.2	9.9	"38 24 0 N"	"28 57 36 E"	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21430	21430	"Das"	"Spain"	10.55	11.2	9.9	"42 21 0 N"	"1 52 0 E"	4
0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0.9	0.9	0.9	0	0	0	0.9	0	0	0	0	0.9	0	0	0	0	0	0	0	0.9	0	0	0	0	0.9	0.9	0.9	0	0	0	0.9	0	0	0	0	0.7	0	0	0	0	0.9	0.9	0.9	0	0.9	0	0	0	20019	20019	"Eppelsheim"	"Germany"	10.55	11.2	9.9	"49 43 22 N"	"8 58 45 E"	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21332	21332	"Petersbuch 14"	"Germany"	10.55	11.2	9.9	"48 58 39 N"	"11 11 10 E"	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	20162	20162	"Isakovo"	"Moldova"	10.55	11.2	9.9	"47 13 12 N"	"28 25 48 E"	4
0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.7	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0.9	1	0.9	0	0.9	0	0.9	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0.9	0	0.9	0.9	0.9	0.9	0	0	0	0	0.9	0	0	0	0	0	0.9	0	0	0	0	0.9	0	0	0	0	0	0	20599	20599	"Can Ponsic I"	"Spain"	10.55	11.2	9.9	"41 32 20 N"	"2 4 25 E"	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	20172	20172	"Lapushna"	"Moldova"	10.55	11.2	9.9	"46 54 0 N"	"28 30 0 E"	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0.9	1	0.9	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0	0	0.9	0	0	0.9	20253	20253	"Esselborn"	"Germany"	10.55	11.2	9.9	"49 42 0 N"	"8 6 0 E"	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0.9	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0.9	0	0	0	21432	21432	"Estevar"	"France"	10.55	11.2	9.9	"42 28 5 N"	"1 59 44 E"	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0.9	0	0	0	0	0.9	20251	20251	"Gau-Weinheim"	"Germany"	10.55	11.2	9.9	"49 50 47 N"	"08 02 52 E"	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20255	20255	"Melchingen"	"Germany"	10.55	11.2	9.9	"48 22 00 N"	"09 09 00 E"	3
0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0.9	0	0.9	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.9	0	0	0	20491	20491	"Subsòl de Sabadell"	"Spain"	10.55	11.2	9.9	"41 19 48 N"	"2 4 12 E"	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0	0	0	0.9	0	0.7	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0	0	0	0.9	0	0	0	0	0.9	0	0	0	0	0	0	0.9	0	0.9	0	0	0	20496	20496	"Teuleria del Firal"	"Spain"	10.55	11.2	9.9	"42 22 00 N"	"1 27 00 E"	13
0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0.9	0	0	0	0	0.9	0	0.9	0	0	0.9	0	0	0	0.9	0	0.9	0	0	0.9	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.9	0	0	0	27087	27087	"Atzelsdorf"	"Austria"	10.55	11.2	9.9	"48 30 37 N"	"16 32 39 E"	14
0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0.7	0	0	0	0	0.9	0	0	0.9	0	0.7	0	0.9	0	0.7	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20066	20066	"Ballestar"	"Spain"	10.55	11.2	9.9	"42 22 10 N"	"1 25 8 E"	12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	27147	27147	"Draxeni"	"Moldova"	10.55	11.2	9.9	"46 52 55 N"	"27 38 11 E"	3
0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	27296	27296	"EDAR8"	"Spain"	10.55	11.2	9.9	"41 32 5 N"	"2 8 15 E"	5
0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.9	0	0	0	0	0	0	21596	21596	"Esvres - Upper Faluns"	"France"	10.55	11.2	9.9	"47 18 0 N"	"0 48 0 E"	6
0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0.9	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	20454	20454	"Gaiselberg"	"Austria"	10.55	11.2	9.9	"48 32 0 N"	"16 43 0 E"	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.9	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	20281	20281	"Götzendorf"	"Austria"	10.55	11.2	9.9	"48 0 27 N"	"16 34 59 E"	6
0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	20254	20254	"Höwenegg"	"Germany"	10.55	11.2	9.9	"47 42 0 N"	"8 42 0 E"	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.9	0	0	0	21357	21357	"Laaerberg"	"Austria"	10.55	11.2	9.9	"48 10 0 N"	"16 24 0 E"	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21406	21406	"Molina de Aragón"	"Spain"	10.55	11.2	9.9	"40 51 0 N"	"1 53 0 W"	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	1	0	0	0	0	0	0	0	0.9	0.9	0	0	0.9	0	0	0	0	0	0	0	0	0.9	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20078	20078	"Nombrevilla"	"Spain"	10.55	11.2	9.9	"41 4 12 N"	"1 12 36 W"	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0.9	0	0	0	20108	20108	"Polinyà 2"	"Spain"	10.55	11.2	9.9	"41 33 00 N"	"2 9 0 E"	5
0	0	0	0.9	0	0	0	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	1	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0.9	0.9	0	0	0	0	0	24729	24729	"Santiga (Sabadell)"	"Spain"	10.55	11.2	9.9	"41 33 0 N"	"2 6 0 E"	13
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	20437	20437	"Vösendorf"	"Austria"	10.55	11.2	9.9	"48 6 0 N"	"16 19 0 E"	8
0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	20178	20178	"Mistelbach"	"Austria"	10.55	11.2	9.9	"48 36 0 N"	"16 30 0 E"	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.9	0	0	0	20313	20313	"Westhofen"	"Germany"	10.55	11.2	9.9	"49 33 0 N"	"8 15 0 E"	6
0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	20049	20049	"Can Missert"	"Spain"	10.55	11.2	9.9	"41 33 39 N"	"2 0 37 E"	4
0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0.9	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.9	0	0.9	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	20021	20021	"Can Poncic"	"Spain"	10.55	11.2	9.9	"41 32 20 N"	"2 4 25 E"	10
